model,category,dataset,query_format,chunk_strategy,n_chunks,chunk_expansion,pooling,has_prefix,MRR@1,Recall@1,HitRate@1,MRR@5,Recall@5,HitRate@5,MRR@10,Recall@10,HitRate@10,MRR@20,Recall@20,HitRate@20,MRR@50,Recall@50,HitRate@50,MRR@100,Recall@100,HitRate@100,P@1,NDCG@10,MAP@10,MeanRank,MedianRank,IQR_lo,IQR_hi,Rank>50_pct,Rank>100_pct,MRR@10_lo,MRR@10_hi,len_tercile_boundaries,len_MRR@10_short,len_P@1_short,len_Recall@10_short,len_MedianRank_short,len_n_short,len_mean_len_short,len_MRR@10_medium,len_P@1_medium,len_Recall@10_medium,len_MedianRank_medium,len_n_medium,len_mean_len_medium,len_MRR@10_long,len_P@1_long,len_Recall@10_long,len_MedianRank_long,len_n_long,len_mean_len_long,lex_spearman_rho,lex_spearman_p,lex_pearson_r,lex_pearson_p,lex_mean_overlap,lex_MRR@10_low_overlap,lex_P@1_low_overlap,lex_n_low_overlap,lex_MRR@10_mid_overlap,lex_P@1_mid_overlap,lex_n_mid_overlap,lex_MRR@10_high_overlap,lex_P@1_high_overlap,lex_n_high_overlap,geom_anisotropy,geom_self_similarity,geom_isoscore,geom_effective_rank
Nomic-embed-text-nopfx,General Embedding,MTSamples,natural_language,full,500,1.0,mean,False,0.846,0.846,0.846,0.8821666666666667,0.936,0.936,0.8844380952380952,0.954,0.954,0.885398599439776,0.968,0.968,0.8859406018817784,0.984,0.984,0.8860118503054857,0.988,0.988,0.846,0.9014291324335277,0.8844380952380952,5.21,1.0,1.0,1.0,1.6,1.2,0.8614140476190476,0.9078866071428573,"[297.33399999999995, 508.833]",0.8968230206254159,0.8682634730538922,0.9461077844311377,1.0,167.0,197.32934131736528,0.8836751768980686,0.8493975903614458,0.9578313253012049,1.0,166.0,391.09638554216866,0.8728115198175078,0.8203592814371258,0.9580838323353293,1.0,167.0,794.8203592814372,,,,,,,,,,,,,,,,,,
Nomic-embed-text-nopfx,General Embedding,MTSamples,keyword,fixed_256,1943,3.89,mean,False,0.632,0.632,0.632,0.7027,0.808,0.808,0.7089333333333333,0.854,0.854,0.7124793000257396,0.902,0.902,0.7140415331019326,0.948,0.948,0.7142752667562775,0.964,0.964,0.632,0.7442259761352218,0.7089333333333333,15.886,1.0,1.0,3.0,5.2,3.5999999999999996,0.6719945436507937,0.7426478373015873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomic-embed-text-nopfx,General Embedding,MTSamples,natural_language,fixed_256,1943,3.89,mean,False,0.854,0.854,0.854,0.8884,0.94,0.94,0.889711111111111,0.95,0.95,0.8910093024192869,0.968,0.968,0.8913341991403615,0.978,0.978,0.8914567028053025,0.986,0.986,0.854,0.9045793527065554,0.889711111111111,9.488,1.0,1.0,1.0,2.1999999999999997,1.4000000000000001,0.8662638888888889,0.9143830555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomic-embed-text-nopfx,General Embedding,MTSamples,keyword,fixed_512,973,1.95,mean,False,0.65,0.65,0.65,0.7172999999999999,0.83,0.83,0.72365,0.878,0.878,0.7259035499588131,0.91,0.91,0.7271401384960279,0.948,0.948,0.7274960085648997,0.972,0.972,0.65,0.7608701273381773,0.72365,10.952,1.0,1.0,3.0,5.2,2.8000000000000003,0.6893113095238094,0.7575992460317461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomic-embed-text-nopfx,General Embedding,MTSamples,natural_language,fixed_512,973,1.95,mean,False,0.862,0.862,0.862,0.8926333333333333,0.936,0.936,0.8947936507936508,0.952,0.952,0.8959861832611833,0.968,0.968,0.8962973660568821,0.978,0.978,0.8964938675530627,0.992,0.992,0.862,0.9088461657208154,0.8947936507936508,5.93,1.0,1.0,1.0,2.1999999999999997,0.8,0.8706742261904763,0.9171862301587301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomic-embed-text-nopfx,General Embedding,MTSamples,keyword,section,500,1.0,mean,False,0.674,0.674,0.674,0.7393333333333334,0.844,0.844,0.7455317460317461,0.888,0.888,0.7474904738192664,0.918,0.918,0.7487896565082662,0.956,0.956,0.7491143648552747,0.978,0.978,0.674,0.7801452050886969,0.7455317460317461,9.072,1.0,1.0,2.0,4.3999999999999995,2.1999999999999997,0.710164246031746,0.7781639087301588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomic-embed-text-nopfx,General Embedding,MTSamples,natural_language,section,500,1.0,mean,False,0.846,0.846,0.846,0.8821666666666667,0.936,0.936,0.8844380952380952,0.954,0.954,0.885398599439776,0.968,0.968,0.8859406018817784,0.984,0.984,0.8860118503054857,0.988,0.988,0.846,0.9014291324335277,0.8844380952380952,5.21,1.0,1.0,1.0,1.6,1.2,0.8614140476190476,0.9078866071428573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomic-embed-text-nopfx,General Embedding,PMC-Patients,keyword,full,500,1.0,mean,False,0.316,0.316,0.316,0.3899666666666667,0.526,0.526,0.3993714285714286,0.598,0.598,0.4061984237898324,0.698,0.698,0.4091939200535021,0.786,0.786,0.4103323344584382,0.864,0.864,0.316,0.44664024271414937,0.3993714285714286,42.932,5.0,1.0,33.25,21.4,13.600000000000001,0.3614236507936508,0.43913327380952377,"[305.0, 495.16500000000013]",0.4423422146636432,0.3630952380952381,0.6190476190476191,4.0,168.0,208.53571428571428,0.39269841269841266,0.296969696969697,0.6060606060606061,5.0,165.0,396.8727272727273,0.36273643189810856,0.2874251497005988,0.5688622754491018,7.0,167.0,704.8383233532934,-0.09095752164548868,0.042052800143371545,-0.0690730530309508,0.1229527712729727,0.01914203940677667,0.36900484744796125,0.2994011976047904,167.0,0.3887526295658826,0.29518072289156627,166.0,0.4402932230776542,0.3532934131736527,167.0,0.6078267097473145,0.7725956439971924,0.9306359746406896,324.9066467285156
Nomic-embed-text-nopfx,General Embedding,PMC-Patients,natural_language,full,500,1.0,mean,False,0.942,0.942,0.942,0.9578,0.982,0.982,0.9589047619047619,0.99,0.99,0.9590865800865802,0.992,0.992,0.9592388789371549,0.996,0.996,0.9592876884609643,1.0,1.0,0.942,0.9665125898928462,0.9589047619047619,1.57,1.0,1.0,1.0,0.4,0.0,0.9418955952380953,0.9729529761904763,"[305.0, 495.16500000000013]",0.9525935374149659,0.9285714285714286,0.9940476190476191,1.0,168.0,208.53571428571428,0.9480808080808081,0.9272727272727272,0.9818181818181818,1.0,165.0,396.8727272727273,0.9759481037924153,0.9700598802395209,0.9940119760479041,1.0,167.0,704.8383233532934,,,,,,,,,,,,,,,,,,
Nomic-embed-text-nopfx,General Embedding,PMC-Patients,keyword,fixed_256,1861,3.72,mean,False,0.236,0.236,0.236,0.30523333333333336,0.432,0.432,0.318165873015873,0.526,0.526,0.3243383229000102,0.612,0.612,0.3274944418687177,0.71,0.71,0.3286378697597351,0.788,0.788,0.236,0.3673853198165906,0.318165873015873,106.804,8.0,2.0,68.25,28.999999999999996,21.2,0.2824899603174603,0.35503996031746027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomic-embed-text-nopfx,General Embedding,PMC-Patients,natural_language,fixed_256,1861,3.72,mean,False,0.942,0.942,0.942,0.9599,0.984,0.984,0.9608166666666668,0.99,0.99,0.9609277777777778,0.992,0.992,0.9609753968253968,0.994,0.994,0.9610428438711047,0.998,0.998,0.942,0.9680949908254772,0.9608166666666668,1.716,1.0,1.0,1.0,0.6,0.2,0.9460483333333333,0.97416875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomic-embed-text-nopfx,General Embedding,PMC-Patients,keyword,fixed_512,946,1.89,mean,False,0.22,0.22,0.22,0.2826666666666667,0.398,0.398,0.2929634920634921,0.476,0.476,0.2997673227013784,0.578,0.578,0.3032894601063719,0.688,0.688,0.30468088894957257,0.784,0.784,0.22,0.33633402812510543,0.2929634920634921,80.078,13.0,2.0,78.25,31.2,21.6,0.25865333333333335,0.3297561111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomic-embed-text-nopfx,General Embedding,PMC-Patients,natural_language,fixed_512,946,1.89,mean,False,0.932,0.932,0.932,0.9532333333333334,0.982,0.982,0.9543246031746032,0.99,0.99,0.9546602675102674,0.994,0.994,0.9547436008436009,0.996,0.996,0.9547880452880453,1.0,1.0,0.932,0.9631595878629783,0.9543246031746032,1.576,1.0,1.0,1.0,0.4,0.0,0.9369501388888889,0.9686703769841271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomic-embed-text-nopfx,General Embedding,PMC-Patients,keyword,section,501,1.0,mean,False,0.316,0.316,0.316,0.3898666666666667,0.526,0.526,0.3992714285714286,0.598,0.598,0.40618601777479485,0.7,0.7,0.4091031684864348,0.786,0.786,0.4102404939394463,0.864,0.864,0.316,0.4465525952124717,0.3992714285714286,42.98,5.0,1.0,33.25,21.4,13.600000000000001,0.36132194444444443,0.4391294047619047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomic-embed-text-nopfx,General Embedding,PMC-Patients,natural_language,section,501,1.0,mean,False,0.942,0.942,0.942,0.9578,0.982,0.982,0.9589047619047619,0.99,0.99,0.9590865800865802,0.992,0.992,0.9592388789371549,0.996,0.996,0.9592876884609643,1.0,1.0,0.942,0.9665125898928462,0.9589047619047619,1.57,1.0,1.0,1.0,0.4,0.0,0.9418955952380953,0.9729529761904763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomic-embed-text-nopfx,General Embedding,Synthetic,keyword,full,500,1.0,mean,False,0.192,0.192,0.192,0.29123333333333334,0.482,0.482,0.31424841269841275,0.658,0.658,0.3273375148071742,0.846,0.846,0.3317120498072005,0.962,0.962,0.3320222967279102,0.982,0.982,0.192,0.3947496242870849,0.31424841269841275,12.698,6.0,2.0,14.0,3.8,1.7999999999999998,0.28251232142857147,0.3485314087301587,"[289.0, 310.0]",0.27029115909929863,0.14534883720930233,0.6395348837209303,7.0,172.0,273.0348837209302,0.3515227576974565,0.24096385542168675,0.6506024096385542,6.5,166.0,300.28915662650604,0.3227243778169704,0.19135802469135801,0.6851851851851852,5.0,162.0,330.2098765432099,-0.16498380886092148,0.00021110858312180152,-0.10978257744359057,0.014045534455157407,0.021358872458362526,0.2709150326797386,0.1588235294117647,170.0,0.2826984126984127,0.17058823529411765,170.0,0.39381200396825394,0.25,160.0,0.726787805557251,0.9322937726974487,0.8808518033011593,238.44740295410156
Nomic-embed-text-nopfx,General Embedding,Synthetic,natural_language,full,500,1.0,mean,False,0.396,0.396,0.396,0.49566666666666664,0.66,0.66,0.5034246031746032,0.718,0.718,0.5069038494529207,0.768,0.768,0.5088212849009258,0.83,0.83,0.5097182327221487,0.896,0.896,0.396,0.5554586850917065,0.5034246031746032,24.97,2.0,1.0,16.0,17.0,10.4,0.4660819841269841,0.5431270238095238,"[289.0, 310.0]",0.43561738648947945,0.3372093023255814,0.6627906976744186,4.0,172.0,273.0348837209302,0.575898833428954,0.463855421686747,0.7951807228915663,2.0,166.0,300.28915662650604,0.5011537330981775,0.3888888888888889,0.6975308641975309,2.0,162.0,330.2098765432099,,,,,,,,,,,,,,,,,,
Nomic-embed-text-nopfx,General Embedding,Synthetic,keyword,fixed_256,1497,2.99,mean,False,0.168,0.168,0.168,0.2653666666666667,0.442,0.442,0.2906698412698413,0.634,0.634,0.30250370718033254,0.808,0.808,0.30671097838865524,0.934,0.934,0.3073750204844764,0.978,0.978,0.168,0.37089411814732665,0.2906698412698413,15.892,7.0,2.0,17.0,6.6000000000000005,2.1999999999999997,0.26126730158730155,0.32559579365079366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomic-embed-text-nopfx,General Embedding,Synthetic,natural_language,fixed_256,1497,2.99,mean,False,0.406,0.406,0.406,0.5048333333333334,0.658,0.658,0.5120563492063492,0.71,0.71,0.5166361956670781,0.772,0.772,0.5183984002340897,0.826,0.826,0.5192608565261051,0.888,0.888,0.406,0.5604021415239688,0.5120563492063492,29.428,2.0,1.0,14.25,17.4,11.200000000000001,0.4748647420634921,0.5527908333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomic-embed-text-nopfx,General Embedding,Synthetic,keyword,fixed_512,843,1.69,mean,False,0.174,0.174,0.174,0.27876666666666666,0.478,0.478,0.30050714285714286,0.642,0.642,0.3134160288455954,0.824,0.824,0.3186034752552064,0.964,0.964,0.3188714067561513,0.982,0.982,0.174,0.38085322177241904,0.30050714285714286,13.264,6.0,2.0,15.0,3.5999999999999996,1.7999999999999998,0.26918019841269847,0.3338304761904762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomic-embed-text-nopfx,General Embedding,Synthetic,natural_language,fixed_512,843,1.69,mean,False,0.396,0.396,0.396,0.4943666666666667,0.658,0.658,0.5016214285714287,0.712,0.712,0.5054571943536339,0.766,0.766,0.5073473611579836,0.824,0.824,0.5083549309085583,0.896,0.896,0.396,0.5527015580651373,0.5016214285714287,25.744,2.0,1.0,16.0,17.599999999999998,10.4,0.4638126785714286,0.5417416269841271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomic-embed-text-nopfx,General Embedding,Synthetic,keyword,section,843,1.69,mean,False,0.172,0.172,0.172,0.27720000000000006,0.484,0.484,0.29762619047619043,0.636,0.636,0.31073120129784215,0.82,0.82,0.3157239627146264,0.96,0.96,0.31603801593262104,0.982,0.982,0.172,0.377405621380541,0.29762619047619043,13.494,6.0,2.0,15.0,4.0,1.7999999999999998,0.2658118849206349,0.3292097222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nomic-embed-text-nopfx,General Embedding,Synthetic,natural_language,section,843,1.69,mean,False,0.386,0.386,0.386,0.4875333333333333,0.652,0.652,0.49725,0.72,0.72,0.5007426903162197,0.766,0.766,0.5026404526716396,0.824,0.824,0.5035831817991909,0.89,0.89,0.386,0.5513234447473649,0.49725,27.444,2.0,1.0,14.5,17.599999999999998,11.0,0.4594811111111112,0.5352926388888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
